iso3,Year,gdp_pc,health_spend,infant_mortality
LTU,2009,10612.9204044582,5.27926397,5.4
LTU,2010,10884.1161852582,4.90936899,4.9
LTU,2011,11836.7200384033,4.59981918,4.6
LTU,2012,12516.6184065667,4.20211172,4.3
LTU,2013,13145.8069309969,4.03710175,4.2
LTU,2014,13753.1895982305,4.14252853,4.2
LTU,2015,14269.8039878287,4.2784977,4.1
LTU,2016,14823.107153522,4.37240982,4.0
LTU,2017,15695.9993288456,4.21894503,3.7
LTU,2018,16604.9021440809,4.26898956,3.5
LTU,2019,17431.7239081591,4.52023697,3.3
LTU,2020,17443.65526328,5.09458399,3.1
LTU,2021,18569.7057246217,5.21177673,3.0
LTU,2022,18884.5152531698,4.7339468,2.9
LUX,2000,92527.7108705226,4.93300676,3.9
LUX,2001,94243.7068360989,5.36152744,3.7
LUX,2002,96269.5797484275,5.67507315,3.5
LUX,2003,97597.9973184565,5.83644247,3.3
LUX,2004,100292.566948333,6.15188742,3.1
LUX,2005,101222.044353044,5.99415827,2.9
LUX,2006,105614.178851764,5.56112909,2.7
LUX,2007,112417.876989455,5.25702858,2.6
LUX,2008,110094.791529429,5.46154928,2.5
LUX,2009,104574.349049084,6.02683735,2.4
LUX,2010,106544.057363484,5.72467899,2.4
LUX,2011,105290.249021891,4.96489,2.3
LUX,2012,104487.744312565,4.4276371,2.2
LUX,2013,105338.955521681,4.39057875,2.2
LUX,2014,105583.937273429,4.40729094,2.2
LUX,2015,105462.012584423,4.29385996,2.1
LUX,2016,108351.451826983,4.28179646,2.1
LUX,2017,107142.126672598,4.35383892,2.1
LUX,2018,106788.728745199,4.47836113,2.1
LUX,2019,107591.965850496,4.69412756,2.0
LUX,2020,105274.2471768,5.03816795,2.0
LUX,2021,110873.185245175,4.8814826,2.0
LUX,2022,107467.187082637,4.88470221,2.0
LVA,2000,6336.38296707987,2.82781434,11.6
LVA,2001,6833.4354323157,2.87069702,10.9
LVA,2002,7443.22944659059,2.95235634,10.3
LVA,2003,8149.00183600084,2.85846782,9.7
LVA,2004,8957.23393555082,3.63743186,9.1
LVA,2005,10106.2626157732,3.38735056,8.6
LVA,2006,11507.4648265658,3.70522499,8.1
LVA,2007,12810.0409502542,3.54180741,7.7
LVA,2008,12506.6945041012,3.53879547,7.3
LVA,2009,10675.425174228,3.73898005,6.9
LVA,2010,10500.8666223014,3.74602699,6.4
LVA,2011,11018.5152421583,3.75751281,6.0
LVA,2012,11971.0107466522,3.39200068,5.5
LVA,2013,12353.5386135301,3.36321855,5.1
LVA,2014,12731.6771959342,3.37962747,4.7
LVA,2015,13321.9753140616,3.43240261,4.3
LVA,2016,13787.3367440023,3.54719949,4.0
LVA,2017,14382.8612727134,3.53695512,3.8
LVA,2018,15120.0698171804,3.82692361,3.6
LVA,2019,15328.3859933295,4.10785341,3.3
LVA,2020,14900.7295718866,4.76178408,3.1
LVA,2021,16070.1680032322,6.52429104,2.9
LVA,2022,16421.3748596,5.2459259,2.6
MAC,2000,31772.6302531656,,
MAC,2001,32441.6760183581,,
MAC,2002,34967.8914561813,,
MAC,2003,38581.6976189322,,
MAC,2004,47665.9330386643,,
MAC,2005,49470.940295748,,
MAC,2006,53240.2045750276,,
MAC,2007,58376.1176047275,,
MAC,2008,58146.3285846714,,
MAC,2009,59528.8350159491,,
MAC,2010,74195.0577762344,,
MAC,2011,88168.9713699088,,
MAC,2012,93192.885853941,,
MAC,2013,99054.4980289716,,
MAC,2014,92383.8434915276,,
MAC,2015,69902.9605741233,,
MAC,2016,68391.3415491921,,
MAC,2017,75650.1261840452,,
MAC,2018,79178.6506290559,,
MAC,2019,75724.6078280261,,
MAC,2020,33853.7761550109,,
MAC,2021,41634.2386139903,,
MAC,2022,34000.7134128308,,
MAR,2000,1957.14135742188,0.93646741,45.4
MAR,2001,2078.96606445313,1.00273478,43.8
MAR,2002,2127.50708007813,1.08123076,42.1
MAR,2003,2229.576171875,0.99790573,40.4
MAR,2004,2301.08178710938,1.01085818,38.6
MAR,2005,2342.15478515625,1.10253143,36.8
MAR,2006,2489.99291992188,1.30186176,35.0
MAR,2007,2540.615234375,1.41620255,33.2
MAR,2008,2648.58569335938,1.50152016,31.4
MAR,2009,2710.66650390625,1.72093856,29.7
MAR,2010,2767.04223632813,1.74102044,28.1
MAR,2011,2879.53930664063,1.80912101,26.6
MAR,2012,2927.45043945313,1.85334969,25.2
MAR,2013,3008.185546875,1.82751834,23.8
MAR,2014,3051.458984375,2.09785223,22.5
MAR,2015,3146.24780273438,1.98215687,21.4
MAR,2016,3124.42504882813,2.00518847,20.3
MAR,2017,3242.64428710938,1.98112547,19.3
MAR,2018,3304.7119140625,1.9875257,18.5
MAR,2019,3364.73950195313,2.02342105,17.8
MAR,2020,3090.89428710938,2.46551728,17.1
MAR,2021,3309.130859375,2.2556777,16.5
MAR,2022,3334.91162109375,2.90570426,15.9
MCO,2000,120456.506337384,2.95726943,4.2
MCO,2001,123122.12291461,3.0067246,4.1
MCO,2002,124481.880220824,3.05441046,4.0
MCO,2003,126022.239091348,3.5898664,3.8
MCO,2004,129403.404955341,3.67036533,3.7
MCO,2005,132253.218402608,3.65047526,3.7
MCO,2006,140615.178788026,3.47215104,3.6
MCO,2007,162028.480643444,3.05636287,3.5
MCO,2008,163243.752211148,3.28902793,3.4
MCO,2009,142375.532007071,3.93795872,3.3
MCO,2010,141814.78664157,4.037848,3.3
MCO,2011,148272.711991792,3.76148415,3.2
MCO,2012,146472.677860476,3.86657739,3.1
MCO,2013,157167.975027858,3.70988655,3.0
MCO,2014,165288.200345355,3.59680939,3.0
MCO,2015,170437.101188261,3.48859453,2.9
MCO,2016,173120.189785092,3.57075405,2.8
MCO,2017,165781.779121526,3.61485219,2.7
MCO,2018,173041.761057866,3.51253462,2.6
MCO,2019,185582.7556905,3.3414309,2.6
MCO,2020,161262.925884403,3.77197242,2.5
MCO,2021,194674.777609089,3.297261,2.4
MCO,2022,214359.605825981,2.93881845,2.3
MDA,2000,1346.91567176561,2.90143156,27.9
MDA,2001,1432.2768928234,2.86584091,25.4
MDA,2002,1547.57421231612,3.54672813,23.0
MDA,2003,1654.36629303195,3.2140553,20.9
MDA,2004,1781.19145323724,5.30847454,19.3
MDA,2005,1919.44550763748,5.03950357,18.0
MDA,2006,2017.17730062908,5.19462681,17.0
MDA,2007,2082.51260097669,5.62990999,16.4
MDA,2008,2249.22589719372,5.27913141,15.9
MDA,2009,2116.94357544097,5.83283806,15.5
MDA,2010,2269.51116145996,4.64634132,15.2
MDA,2011,2402.94446306051,4.24517536,14.9
MDA,2012,2389.08666147529,4.43541145,14.7
MDA,2013,2605.85029986142,4.05499315,14.5
MDA,2014,2737.80185056647,4.30888414,14.3
MDA,2015,2749.55137054338,3.87085724,14.2
MDA,2016,2910.95486872376,3.7185328,14.1
MDA,2017,3085.33305844263,3.60770988,14.0
MDA,2018,3267.9961042872,3.79154086,14.1
MDA,2019,3438.67732670712,3.87679625,14.1
MDA,2020,3188.91691602699,4.54034805,14.3
MDA,2021,3688.16729442144,5.05644417,14.5
MDA,2022,3611.95484733286,4.5151453,14.7
MDG,2000,465.529509827021,1.84589028,65.4
MDG,2001,478.40561494987,1.83291543,62.9
MDG,2002,406.70122213637,1.74709666,60.5
MDG,2003,433.601040301214,2.17278719,58.3
MDG,2004,443.278654985967,2.17331147,56.2
MDG,2005,450.955230911228,1.93450081,54.1
MDG,2006,461.540337897729,1.89314044,52.2
MDG,2007,473.785462328449,1.90437353,50.3
MDG,2008,490.963935389518,1.41035628,48.7
MDG,2009,457.789754866068,1.30581379,47.3
MDG,2010,447.417143030687,1.86784148,46.2
MDG,2011,441.755158414121,1.67813444,45.2
MDG,2012,442.641500123543,1.48979211,44.5
MDG,2013,440.674658903628,1.30425918,44.1
MDG,2014,443.343869908205,1.74814212,43.8
MDG,2015,445.320069480568,1.99010992,43.6
MDG,2016,451.15659433146,2.37194586,43.6
MDG,2017,456.851859574031,2.24615121,43.7
MDG,2018,459.330367799543,1.49675477,43.9
MDG,2019,467.27741349648,0.68268955,44.1
MDG,2020,422.924255422319,0.68988532,44.3
MDG,2021,431.599103077746,0.74739987,44.4
MDG,2022,438.516263353189,0.89582229,44.1
MDV,2000,7037.08546104613,2.56440163,33.8
MDV,2001,6647.6503820039,2.67766237,30.1
MDV,2002,7012.25568873173,2.54975939,26.7
MDV,2003,7845.29307409315,2.1482141,23.6
MDV,2004,8174.41607301248,2.31102347,21.9
MDV,2005,7141.88377049891,2.96756434,18.6
MDV,2006,8620.72814678183,2.95987701,16.7
MDV,2007,8933.17166363858,3.91466451,15.2
MDV,2008,9396.49733610486,6.397439,13.9
MDV,2009,8313.4098369723,5.82381439,12.8
MDV,2010,8569.52494600725,4.49513102,11.9
MDV,2011,9005.81391375104,3.67702603,11.1
MDV,2012,8907.66134868182,4.20904255,10.4
MDV,2013,9213.32791442475,4.29976511,9.8
MDV,2014,9612.07861806739,4.904356,9.1
MDV,2015,9644.90655028145,6.23556709,8.5
MDV,2016,9909.07669723415,7.37399292,8.0
MDV,2017,10263.2991147672,6.51826191,7.4
MDV,2018,10793.8941325367,5.63719177,6.9
MDV,2019,11194.9253748064,5.87739515,6.4
MDV,2020,7295.60220956454,9.15049744,6.0
MDV,2021,9759.2219360708,5.88344622,5.6
MDV,2022,10939.9963271738,5.57443285,5.3
MEA,2000,4004.84887081865,2.27333290387647,62.5
MEA,2001,3989.70458625268,2.47832208473627,60.5
MEA,2002,3980.86113304131,2.42392956931689,58.6
MEA,2003,4072.49109670511,2.28961880690547,57.0
MEA,2004,4292.69394546798,2.14384198787892,55.1
MEA,2005,4413.06728927417,2.04256840463401,53.4
MEA,2006,4564.98448996785,2.05764889269017,52.0
MEA,2007,4689.93167710735,2.04625666615862,50.5
MEA,2008,4780.09426990896,1.98918751872639,49.1
MEA,2009,4720.39884992496,2.48867900915879,47.8
MEA,2010,4846.87350895943,2.2796468614492,46.5
MEA,2011,4921.0673637503,2.28221972842972,45.0
MEA,2012,5018.45851427188,2.30058021527024,43.7
MEA,2013,5030.48983466441,2.47666748098977,42.3
MEA,2014,5086.55092778754,2.80296580885882,40.9
MEA,2015,5125.68064083245,3.04581684791401,39.8
MEA,2016,5259.35921867209,3.24758375534188,38.6
MEA,2017,5279.9701627926,3.17080324846726,37.7
MEA,2018,5321.7434512062,2.92458446969139,37.2
MEA,2019,5316.51746627674,2.997813932332,36.5
MEA,2020,5033.14208530647,3.55854383319466,35.7
MEA,2021,5209.67271136343,3.3725319066105,35.0
MEA,2022,5440.81530487828,2.96264562948921,34.0
MEX,2000,9581.96970210753,1.91919184,24.0
MEX,2001,9398.35074355724,2.00498009,22.9
MEX,2002,9242.27886130016,2.0620842,21.9
MEX,2003,9221.99666693097,2.29952097,21.0
MEX,2004,9421.28975988024,2.46993542,20.2
MEX,2005,9491.51730225718,2.35726452,19.5
MEX,2006,9813.8280424425,2.31543756,18.9
MEX,2007,9877.69532644737,2.41293502,18.4
MEX,2008,9826.3421836048,2.50039554,17.9
MEX,2009,9074.1188145564,2.72910881,17.4
MEX,2010,9389.06722084275,2.75687551,17.0
MEX,2011,9575.93437788582,2.79909682,16.6
MEX,2012,9782.51776305354,2.87779689,16.2
MEX,2013,9738.71059803658,2.9978776,15.8
MEX,2014,9862.48125444199,2.78812504,15.4
MEX,2015,10021.2386118827,2.88534904,15.0
MEX,2016,10100.5021214015,2.76140785,14.7
MEX,2017,10193.7727193457,2.68433452,14.4
MEX,2018,10296.8690928534,2.59963799,14.0
MEX,2019,10159.4448364319,2.60652828,13.7
MEX,2020,9234.64362317923,3.20069051,13.4
MEX,2021,9728.05680032556,2.94404602,13.1
MEX,2022,10013.2479236143,2.96263528,12.8
MHL,2000,3040.59677355737,8.19225311,34.5
MHL,2001,3224.7911898754,6.39676857,34.5
MHL,2002,3322.41127856101,7.5911026,34.5
MHL,2003,3256.97244330835,8.42232609,34.3
MHL,2004,3234.15265200518,5.78210926,34.0
MHL,2005,3284.78403267445,5.52737188,33.7
MHL,2006,3285.12078781351,6.53017855,33.5
MHL,2007,3403.47842798117,6.43916655,33.2
MHL,2008,3146.26177205458,6.00590944,32.9
MHL,2009,3262.26955535477,6.20014572,32.5
MHL,2010,3441.31888402121,4.82439613,32.2
MHL,2011,3433.06297801838,5.19275141,31.8
MHL,2012,3420.91444796671,5.31435204,31.3
MHL,2013,3602.92811901896,6.12644053,30.7
MHL,2014,3620.77275283155,5.03771496,30.1
MHL,2015,3764.34426229508,6.02202177,29.4
MHL,2016,3946.8444109078,6.47250175,28.6
MHL,2017,4190.93468589482,4.88437748,27.8
MHL,2018,4542.34293916308,6.50871277,27.0
MHL,2019,5162.81500670348,6.66548347,26.2
MHL,2020,5172.57528216176,5.25280666,25.5
MHL,2021,5455.31642282232,5.20669413,24.8
MHL,2022,5591.46421459004,5.84753323,24.1
MIC,2000,2277.27178754853,1.95187069701078,53.4809065219308
MIC,2001,2326.35581527473,1.93325166103948,51.8306565572842
MIC,2002,2404.29239657687,1.87201196381706,49.9717095020511
MIC,2003,2513.07600926272,1.94259140223671,48.102359679595
MIC,2004,2671.06832098,1.97053934510787,46.2926207069987
MIC,2005,2831.05223711224,2.00780637274547,44.3588887418456
MIC,2006,3026.12925447476,2.05779419991638,42.6166399580869
MIC,2007,3254.29975423416,2.08734893191309,40.9613451763602
MIC,2008,3404.98708871015,2.20934534775606,39.5126012863316
MIC,2009,3497.74128828918,2.46250665295959,37.9378428080511
MIC,2010,3737.17369206799,2.39524433556926,36.6685828358733
MIC,2011,3929.35951257039,2.43741557543339,35.295648259773
MIC,2012,4098.86423214222,2.49555275788445,33.7101363915986
MIC,2013,4276.8418859906,2.579584278139,32.6955449890876
MIC,2014,4444.30945842191,2.64936988103566,31.4094477374333
MIC,2015,4602.51682691609,2.76869242708519,30.6519506018796
MIC,2016,4768.02490169307,2.72824933294332,29.6002526157088
MIC,2017,4967.67314800986,2.71714304572428,28.6877256679745
MIC,2018,5160.5638050536,2.67133281596934,28.5057032787875
MIC,2019,5320.7385938622,2.68546112089047,27.9391171061485
MIC,2020,5211.08110372645,2.86832988437067,27.8548386643006
MIC,2021,5552.64149986246,2.79943266852686,27.6171613552366
MIC,2022,5731.4739020229,2.97462291803326,27.2889524792185
MKD,2000,3283.37934095351,4.71220732,14.2
MKD,2001,3169.32514368931,4.55789852,13.4
MKD,2002,3240.11064526089,4.73120594,12.9
MKD,2003,3307.92040834712,4.95398092,12.6
MKD,2004,3473.76544811451,4.71959162,12.5
MKD,2005,3657.56307699216,4.3757925,12.2
MKD,2006,3866.74650622977,4.21515989,11.6
MKD,2007,4140.63354809364,4.04007626,10.9
MKD,2008,4392.5507164151,4.23244715,10.2
MKD,2009,4405.20045750867,4.0919199,9.6
MKD,2010,4582.36517512347,4.06657267,9.2
MKD,2011,4711.13027870081,4.05699444,9.1
MKD,2012,4708.05168535923,4.13496399,9.2
MKD,2013,4863.68088666968,4.41111708,9.5
MKD,2014,5053.75001236367,4.01871777,9.8
MKD,2015,5262.68671928674,4.11930132,9.8
MKD,2016,5429.94678358359,4.0607338,9.4
MKD,2017,5510.81862920922,3.75674939,8.5
MKD,2018,5698.39334484489,3.75730491,7.4
MKD,2019,5961.58475399191,4.25745583,6.3
MKD,2020,5743.72649424581,4.66986942,5.3
MKD,2021,6064.92315120022,4.58688641,4.4
MKD,2022,6250.62720952063,4.22148132,3.7
MLI,2000,682.49742045713,1.29321861,103.1
MLI,2001,766.960343246307,1.05405474,99.9
MLI,2002,766.073669042446,1.10984015,96.8
MLI,2003,814.808466525191,1.41243839,93.8
MLI,2004,800.501816706213,1.58851421,91.0
MLI,2005,794.373328211361,1.39720833,88.3
MLI,2006,797.100532884951,1.22405839,85.8
MLI,2007,784.893915016638,0.99671644,83.4
MLI,2008,787.156518987615,0.71373433,81.1
MLI,2009,803.486738927624,0.66568589,78.9
MLI,2010,821.181286587872,0.66893148,76.7
MLI,2011,818.399030995547,0.6047653,74.5
MLI,2012,786.323471336853,0.41352206,72.4
MLI,2013,788.819448205749,0.81583834,70.3
MLI,2014,813.975661285204,0.89173758,68.2
MLI,2015,838.11986940103,0.91927379,66.1
MLI,2016,860.75307554569,1.20876825,64.0
MLI,2017,878.561348377434,1.17751467,61.9
MLI,2018,892.978322791418,1.15118647,59.7
MLI,2019,909.751069703313,1.1192745,57.6
MLI,2020,872.389426814294,1.40269554,55.4
MLI,2021,872.332509419855,1.35538208,53.3
MLI,2022,877.817842432934,1.36568475,51.2
MLT,2000,17178.3773811056,4.75728178,6.7
MLT,2001,16920.7309706609,4.82706928,6.5
MLT,2002,17255.4299440987,5.44444466,6.3
MLT,2003,17775.4264786392,5.54482079,6.2
MLT,2004,17728.3659761648,5.59103823,6.1
MLT,2005,18123.2685184554,6.01062059,6.1
MLT,2006,18479.213008171,6.05880404,6.0
MLT,2007,19342.3252929886,5.46883106,6.0
MLT,2008,20064.4610845081,5.0669446,6.0
MLT,2009,19635.9157805971,5.12119102,6.0
MLT,2010,20750.6479461598,5.10055399,6.0
MLT,2011,20867.9310851632,5.36059618,6.0
MLT,2012,21529.3982167566,5.41480064,6.0
MLT,2013,22626.4981391343,5.6092701,5.9
MLT,2014,23866.0667851301,5.47425842,5.9
MLT,2015,25529.6813337717,5.29361916,5.8
MLT,2016,25969.5120352027,5.48300409,5.7
MLT,2017,28546.6597365912,5.22904444,5.6
MLT,2018,29536.8052374716,5.1497612,5.5
MLT,2019,29522.661886008,5.55893612,5.4
MLT,2020,27861.8202844538,6.57189322,5.2
MLT,2021,31436.3493030938,6.41883278,5.1
MLT,2022,31430.6187070236,6.09191847,5.0
MMR,2000,298.590464510138,0.26421133,73.9
MMR,2001,328.973872713504,0.24364877,72.2
MMR,2002,364.855800197477,0.36103669,70.5
MMR,2003,411.498764127557,0.24453028,68.7
MMR,2004,463.33013572168,0.25379223,66.8
MMR,2005,522.099544791815,0.17095795,64.7
MMR,2006,586.085579935448,0.27068752,62.6
MMR,2007,651.729730899198,0.20447917,60.5
MMR,2008,714.620419027129,0.17198935,71.0
MMR,2009,785.634853168658,0.18821332,56.0
MMR,2010,854.932478027749,0.19366041,53.8
MMR,2011,895.512538762631,0.23329397,51.7
MMR,2012,953.123081936485,0.41945723,49.5
MMR,2013,1024.69060474658,0.58719838,47.5
MMR,2014,1099.24387751605,1.00353265,45.8
MMR,2015,1166.73305547935,1.1429708,44.1
MMR,2016,1225.37913972668,0.66600835,42.6
MMR,2017,1290.56409027458,0.6941902,41.1
MMR,2018,1361.56831265985,0.67250752,39.8
MMR,2019,1440.98988238708,0.60877246,38.4
MMR,2020,1301.3138635245,0.71241319,37.2
MMR,2021,1136.99566055698,0.91952342,36.0
MMR,2022,1174.76697947364,0.49640557,34.9
MNA,2000,2321.52904553104,1.70245088899485,65.0869667076359
MNA,2001,2335.69507943702,1.87736527436852,62.9342416216993
MNA,2002,2358.79891547333,1.89010012338993,61.042413312649
MNA,2003,2372.1522342386,1.76803337150528,59.3310154388369
MNA,2004,2497.58482977173,1.7435280216744,57.4056386775118
MNA,2005,2562.3377597191,1.6990720915013,55.6915524265694
MNA,2006,2639.88906827009,1.74048469513198,54.1880930435813
MNA,2007,2733.1384102406,1.77652604289074,52.6713440292116
MNA,2008,2767.19555091699,1.83909012868205,51.2324639561089
MNA,2009,2783.30273792282,2.12555140737583,49.9280224706447
MNA,2010,2855.29913107747,1.98049597915299,48.5108314263146
MNA,2011,2785.48050527274,2.00171137278239,47.0654261999844
MNA,2012,2827.37154127985,1.97255211192552,45.7197117965624
MNA,2013,2804.95389859493,2.03163449325065,44.2810796568232
MNA,2014,2819.68602311378,2.32704587551637,42.9091777162704
MNA,2015,2802.63134980954,2.46185279075302,41.745168626521
MNA,2016,2910.61808296495,2.62121863571005,40.5944945238614
MNA,2017,2959.5986439925,2.6221385559008,39.6871762284435
MNA,2018,2968.95602708448,2.2919224379306,39.1265063924956
MNA,2019,2957.01658493792,2.1810616011495,38.344503876803
MNA,2020,2829.04712608405,2.20496653939181,37.4140515517314
MNA,2021,2901.63413648526,2.12380582661359,36.595825548688
MNA,2022,2976.35590636317,2.0036247144091,35.6058721554696
MNE,2000,4391.36966049063,,12.7
MNE,2001,4421.83994305167,,12.2
MNE,2002,4488.00716747744,,11.5
MNE,2003,4581.10700736435,,10.8
MNE,2004,4775.39883026359,,10.1
MNE,2005,4967.68527082416,,9.3
MNE,2006,5386.53833750521,,8.6
MNE,2007,5763.04035952173,,7.8
MNE,2008,6149.68558098863,,7.1
MNE,2009,5768.65709477479,,6.4
MNE,2010,5917.91788713074,,5.8
MNE,2011,6110.66013917018,4.85758018,5.2
MNE,2012,5948.3791195297,5.30493546,4.7
MNE,2013,6138.25153608056,4.89767981,4.3
MNE,2014,6272.09116381077,4.85656452,3.9
MNE,2015,6421.00307345999,5.39562225,3.5
MNE,2016,6634.38508838803,5.18993425,3.2
MNE,2017,6840.91155440218,4.58153057,3.0
MNE,2018,7159.47114735985,4.96868992,2.8
MNE,2019,7470.29588471711,5.06746101,2.6
MNE,2020,6351.95486320483,7.13466835,2.4
MNE,2021,7198.30460781272,6.45562506,2.3
MNE,2022,7773.60323941511,7.24657822,2.1
MNG,2000,1598.31282040605,4.61119699,47.3
MNG,2001,1625.46152259484,3.88835406,43.9
MNG,2002,1680.65335337555,3.87113953,40.5
MNG,2003,1775.64906676137,2.98218632,37.3
MNG,2004,1942.36263694017,2.80098653,34.2
MNG,2005,2060.26168223171,2.38196063,31.4
MNG,2006,2209.74321787628,2.49134016,28.8
MNG,2007,2403.72416258662,2.88185477,26.5
MNG,2008,2576.71295838607,3.21819425,24.4
MNG,2009,2498.72967493254,3.10174918,22.5
MNG,2010,2611.67326563924,2.44484329,20.8
MNG,2011,3010.81642672623,2.13192797,19.4
MNG,2012,3318.16496597089,2.34510446,18.2
MNG,2013,3628.90708069575,2.28476501,17.3
MNG,2014,3830.35892049593,2.40595388,16.5
MNG,2015,3838.92126989984,2.4089644,15.7
MNG,2016,3817.91962716702,2.56394386,15.0
MNG,2017,3956.2049437134,2.2598424,14.2
MNG,2018,4183.85566447661,2.09529591,13.5
MNG,2019,4337.8167085432,2.11976218,12.8
MNG,2020,4066.03410882791,2.56925178,12.2
MNG,2021,4063.53669849245,4.2121501,11.8
MNG,2022,4205.88554513551,3.11989594,11.6
MNP,2002,24066.5361573445,,
MNP,2003,24650.0405531909,,
MNP,2004,24445.4618441919,,
MNP,2005,21882.2927935415,,
MNP,2006,20940.1619770428,,
MNP,2007,20117.7037335229,,
MNP,2008,18451.3905458787,,
MNP,2009,15710.5807282039,,
MNP,2010,16293.3059496259,,
MNP,2011,15226.1308805108,,
MNP,2012,15457.4258192247,,
MNP,2013,16015.0349164338,,
MNP,2014,16869.5270385638,,
MNP,2015,17665.1007493109,,
MNP,2016,23158.5744988538,,
MNP,2017,28989.3470221339,,
MNP,2018,23756.6075820248,,
MNP,2019,21451.4401636511,,
MNP,2020,15410.1186923944,,
MNP,2021,16365.016735395,,
MNP,2022,19461.8611129744,,
MOZ,2000,287.390630344484,1.08604574,106.9
MOZ,2001,317.185703581034,1.311831,100.8
MOZ,2002,340.13537022259,1.17593813,95.2
MOZ,2003,356.521157404125,1.1753726,90.0
MOZ,2004,377.064958084878,1.12229657,85.1
MOZ,2005,391.699758163976,1.4261055,80.5
MOZ,2006,420.526462764726,1.14244211,76.0
MOZ,2007,442.049574057751,1.17217517,70.1
MOZ,2008,460.94729485679,1.20704949,67.4
MOZ,2009,475.788178051193,1.2755909,63.9
MOZ,2010,494.162859074785,1.24370587,63.6
MOZ,2011,514.869957191994,1.25546241,59.8
MOZ,2012,540.2945177803,1.23552883,57.1
MOZ,2013,559.393953685688,1.49877322,56.1
MOZ,2014,585.266716133984,1.71540534,55.1
MOZ,2015,610.563774706589,1.78662503,53.8
MOZ,2016,620.779714954555,1.7231313,52.8
MOZ,2017,618.397694360334,1.73677838,51.4
MOZ,2018,621.153734194787,1.7863487,50.3
MOZ,2019,617.13932000195,1.8260498,49.2
MOZ,2020,591.804059985932,2.3917768,48.6
MOZ,2021,588.215854695416,2.28472924,47.1
MOZ,2022,596.058889461466,2.28882098,45.9
MRT,2000,1304.64439067179,0.46969447,67.3
MRT,2001,1262.65567288639,0.54510015,64.7
MRT,2002,1252.10300454131,0.87326568,61.7
MRT,2003,1308.56307582578,0.7719968,58.5
MRT,2004,1338.66768122804,0.70654863,55.3
MRT,2005,1418.53202144135,0.81955862,52.2
MRT,2006,1637.04191255803,0.67619681,49.4
MRT,2007,1563.60628765192,0.76387841,47.2
MRT,2008,1514.2655013629,0.8877672,45.3
MRT,2009,1469.05426880813,0.87885523,43.9
MRT,2010,1460.19179652873,0.73150158,42.7
MRT,2011,1472.55245572229,0.74974972,41.8
MRT,2012,1488.97177557214,0.89773965,41.0
MRT,2013,1502.90142381083,1.08287692,40.2
MRT,2014,1520.64621634902,1.25234473,39.3
MRT,2015,1554.94897871782,1.41883922,38.5
MRT,2016,1528.05152299375,1.19934916,37.6
MRT,2017,1576.06857825162,1.23123157,36.7
MRT,2018,1602.90225649072,0.91096455,35.8
MRT,2019,1605.1352359742,1.10124004,34.9
MRT,2020,1553.30615586591,1.00379241,33.9
MRT,2021,1520.3111804259,1.49700129,33.0
MRT,2022,1576.75624107308,1.70580709,32.1
MUS,2000,5744.19830169899,1.52947044,16.5
MUS,2001,5889.77138546269,1.57129419,15.4
MUS,2002,5943.48081247767,1.68696284,14.6
MUS,2003,6250.2637051329,1.6688329,14.1
MUS,2004,6480.13648507258,1.80295277,13.8
MUS,2005,6556.38819193225,1.69515753,13.7
MUS,2006,6843.39977734988,1.61826241,13.5
MUS,2007,7202.43853899489,1.47311974,13.3
MUS,2008,7563.03143738425,1.38968194,13.2
MUS,2009,7793.0308214588,1.57988811,13.1
MUS,2010,8114.82056038003,1.99484634,13.0
MUS,2011,8432.19129317694,1.74817169,13.1
MUS,2012,8702.82242878289,1.87548065,13.2
MUS,2013,8973.51550099533,1.93168211,13.2
MUS,2014,9300.07878638583,2.42503381,13.0
MUS,2015,9630.5437837507,2.31317115,12.9
MUS,2016,9995.65028642071,2.44510746,13.0
MUS,2017,10379.9138706732,2.47479272,13.3
MUS,2018,10789.9241521132,2.48200822,13.7
MUS,2019,11098.3137067341,2.50442028,14.0
MUS,2020,9483.67602630847,2.93306947,14.1
MUS,2021,9804.0031863121,3.35773063,14.1
MUS,2022,10688.4383112722,2.52426147,13.9
MWI,2000,418.592985038462,1.01542294,98.9
MWI,2001,388.260039763569,0.83659285,138.5
MWI,2002,385.308980237095,0.97493625,83.8
MWI,2003,397.224846758815,1.17513871,76.4
MWI,2004,408.064916052765,0.85772187,70.1
MWI,2005,410.267979592536,1.05274868,65.1
MWI,2006,417.877689776503,0.9437108,61.6
MWI,2007,445.254305419586,0.73458099,59.1
MWI,2008,465.55147298007,1.3674773,56.0
MWI,2009,489.631418790158,1.0557555,53.7
MWI,2010,508.088650552846,1.13196635,51.5
MWI,2011,517.833736624232,1.15239477,48.0
MWI,2012,512.74031797451,0.95642853,45.1
MWI,2013,525.357645516557,1.48205006,42.6
MWI,2014,539.562601918057,1.56810546,41.1
MWI,2015,539.605363240686,1.89914215,39.7
MWI,2016,538.221990810959,1.91101837,39.1
MWI,2017,544.795729220349,1.71919668,38.5
MWI,2018,553.528790902088,1.68875861,38.0
MWI,2019,569.866249371948,1.53329957,38.3
MWI,2020,559.447086086067,1.56224585,38.2
MWI,2021,569.968967322435,1.36146903,38.3
MWI,2022,560.635759714941,0.87697619,38.6
MYS,2000,6455.61419792583,1.17325473,7.5
MYS,2001,6334.92795651698,1.35141993,7.1
MYS,2002,6516.90671560155,1.36677563,6.8
MYS,2003,6732.92049458099,1.51884329,6.6
